Time,Light,Location,Behaviour
108.28,Off,FarCorridor,Rearing
108.32,Off,FarCorridor,Rearing
108.36,Off,FarCorridor,Rearing
108.4,Off,FarCorridor,Rearing
108.44,Off,FarCorridor,Rearing
108.48,Off,FarCorridor,Rearing
108.52,Off,FarCorridor,Rearing
108.56,Off,FarCorridor,Rearing
108.6,Off,FarCorridor,Rearing
108.64,,,
108.68,,,
108.72,,,
108.76,,,
108.8,,,
108.84,,,
108.88,,,
108.92,,,
108.96,,,
109,,,
109.04,,,
109.08,,,
109.12,,,
109.16,,,
109.2,,,
109.24,,,
109.28,,,
109.32,,,
109.36,,,
109.4,,,
109.44,,,
109.48,,,
109.52,,,
109.56,,,
109.6,,,
109.64,,,
109.68,,,
109.72,,,
109.76,,,
109.8,,,
109.84,,,
109.88,,,
109.92,,,
109.96,,,
110,,,
110.04,,,
110.08,,,
110.12,,,
110.16,,,
110.2,,,
110.24,,,
110.28,,,
110.32,,,
110.36,,,
110.4,,,
110.44,,,
110.48,,,
110.52,,,
110.56,,,
110.6,,,
110.64,,,
110.68,,,
110.72,,,
110.76,,,
110.8,,,
110.84,,,
110.88,,,
110.92,,,
110.96,,,
111,,,
111.04,,,
111.08,,,
111.12,,,
111.16,,,
111.2,,,
111.24,,,
111.28,,,
111.32,,,
111.36,,,
111.4,,,
111.44,,,
111.48,,,
111.52,,,
111.56,,,
111.6,,,
111.64,,,
111.68,,,
111.72,,,
111.76,,,
111.8,,,
111.84,,,
111.88,,,
111.92,,,
111.96,,,
112,,,
112.04,,,
112.08,,,
112.12,,,
112.16,,,
112.2,,,
112.24,,,
112.28,,,
112.32,,,
112.36,,,
112.4,,,
112.44,,,
112.48,,,
112.52,,,
112.56,,,
112.6,,,
112.64,,,
112.68,,,
112.72,,,
112.76,,,
112.8,,,
112.84,,,
112.88,,,
112.92,,,
112.96,,,
113,,,
113.04,,,
113.08,,,
113.12,,,
113.16,,,
113.2,,,
113.24,,,
113.28,,,
113.32,,,
113.36,Off,FarCorridor,locomotion
113.4,Off,FarCorridor,locomotion
113.44,Off,FarCorridor,locomotion
113.48,Off,FarCorridor,locomotion
113.52,Off,FarCorridor,locomotion
113.56,Off,FarCorridor,locomotion
113.6,Off,FarCorridor,locomotion
113.64,Off,FarCorridor,locomotion
113.68,Off,FarCorridor,locomotion
113.72,Off,FarCorridor,locomotion
113.76,Off,FarCorridor,locomotion
113.8,Off,FarCorridor,locomotion
113.84,Off,FarCorridor,locomotion
113.88,Off,CloseCorridor,locomotion
113.92,Off,CloseCorridor,locomotion
113.96,Off,CloseCorridor,locomotion
114,Off,CloseCorridor,locomotion
114.04,Off,CloseCorridor,locomotion
114.08,Off,CloseCorridor,locomotion
114.12,Off,CloseCorridor,locomotion
114.16,Off,CloseCorridor,locomotion
114.2,Off,CloseCorridor,locomotion
114.24,Off,CloseCorridor,locomotion
114.28,Off,CloseCorridor,locomotion
114.32,Off,CloseCorridor,locomotion
114.36,Off,CloseCorridor,locomotion
114.4,Off,CloseCorridor,locomotion
114.44,Off,CloseCorridor,locomotion
114.48,Off,CloseCorridor,locomotion
114.52,Off,CloseCorridor,locomotion
114.56,Off,CloseCorridor,locomotion
114.6,Off,CloseCorridor,locomotion
114.64,Off,CloseCorridor,locomotion
114.68,Off,CloseCorridor,locomotion
114.72,Off,CloseCorridor,locomotion
114.76,Off,CloseCorridor,locomotion
114.8,Off,CloseCorridor,locomotion
114.84,Off,CloseCorridor,locomotion
114.88,Off,CloseCorridor,locomotion
114.92,Off,CloseCorridor,locomotion
114.96,Off,CloseCorridor,locomotion
115,Off,CloseCorridor,locomotion
115.04,Off,CloseCorridor,locomotion
115.08,Off,CloseCorridor,locomotion
115.12,Off,CloseCorridor,locomotion
115.16,Off,CloseCorridor,locomotion
115.2,Off,CloseCorridor,locomotion
115.24,Off,CloseCorridor,locomotion
115.28,Off,CloseCorridor,locomotion
115.32,Off,CloseCorridor,locomotion
115.36,Off,CloseCorridor,locomotion
115.4,Off,CloseCorridor,locomotion
115.44,Off,CloseCorridor,locomotion
115.48,Off,CloseCorridor,locomotion
115.52,Off,CloseCorridor,locomotion
115.56,Off,CloseCorridor,locomotion
115.6,Off,CloseCorridor,locomotion
115.64,Off,CloseCorridor,locomotion
115.68,Off,CloseCorridor,locomotion
115.72,Off,FarCorridor,locomotion
115.76,Off,FarCorridor,locomotion
115.8,Off,FarCorridor,locomotion
115.84,Off,FarCorridor,locomotion
115.88,Off,FarCorridor,locomotion
115.92,Off,FarCorridor,locomotion
115.96,Off,FarCorridor,locomotion
116,Off,FarCorridor,locomotion
116.04,Off,FarCorridor,locomotion
116.08,Off,FarCorridor,locomotion
116.12,Off,FarCorridor,locomotion
116.16,Off,FarCorridor,locomotion
116.2,Off,FarCorridor,locomotion
116.24,Off,FarCorridor,locomotion
116.28,Off,FarCorridor,locomotion
116.32,Off,FarCorridor,locomotion
116.36,Off,FarCorridor,locomotion
116.4,Off,FarCorridor,locomotion
116.44,Off,FarCorridor,locomotion
116.48,Off,FarCorridor,locomotion
116.52,Off,FarCorridor,locomotion
116.56,Off,FarCorridor,locomotion
116.6,Off,FarCorridor,locomotion
116.64,Off,FarCorridor,locomotion
116.68,Off,FarCorridor,locomotion
116.72,Off,FarCorridor,locomotion
116.76,Off,FarCorridor,locomotion
116.8,Off,FarCorridor,locomotion
116.84,Off,FarCorridor,locomotion
116.88,Off,FarCorridor,locomotion
116.92,Off,FarCorridor,locomotion
116.96,Off,FarCorridor,locomotion
117,Off,FarCorridor,locomotion
117.04,Off,FarCorridor,locomotion
117.08,Off,FarCorridor,locomotion
117.12,Off,FarCorridor,locomotion
117.16,Off,FarCorridor,locomotion
117.2,Off,FarCorridor,locomotion
117.24,Off,FarCorridor,locomotion
117.28,Off,FarCorridor,locomotion
117.32,Off,FarCorridor,locomotion
117.36,Off,FarCorridor,locomotion
117.4,Off,FarCorridor,locomotion
117.44,Off,FarCorridor,locomotion
117.48,Off,FarCorridor,locomotion
117.52,Off,FarCorridor,locomotion
117.56,Off,FarCorridor,locomotion
117.6,Off,FarCorridor,locomotion
117.64,Off,FarCorridor,locomotion
117.68,Off,FarCorridor,locomotion
117.72,Off,FarCorridor,locomotion
117.76,Off,FarCorridor,locomotion
117.8,Off,FarCorridor,locomotion
117.84,Off,FarCorridor,locomotion
117.88,Off,FarCorridor,locomotion
117.92,Off,FarCorridor,locomotion
117.96,Off,FarCorridor,locomotion
118,Off,FarCorridor,locomotion
118.04,Off,FarCorridor,locomotion
118.08,Off,FarCorridor,locomotion
118.12,Off,FarCorridor,locomotion
118.16,Off,FarCorridor,locomotion
118.2,Off,FarCorridor,locomotion
118.24,Off,FarCorridor,locomotion
118.28,Off,FarCorridor,locomotion
118.32,Off,FarCorridor,locomotion
118.36,Off,FarCorridor,locomotion
118.4,Off,FarCorridor,locomotion
118.44,Off,FarCorridor,locomotion
118.48,Off,FarCorridor,locomotion
118.52,Off,FarCorridor,locomotion
118.56,Off,FarCorridor,locomotion
118.6,Off,FarCorridor,locomotion
118.64,Off,FarCorridor,locomotion
118.68,Off,FarCorridor,locomotion
118.72,,,
118.76,,,
118.8,,,
118.84,,,
118.88,,,
118.92,,,
118.96,,,
119,,,
119.04,,,
119.08,,,
119.12,,,
119.16,,,
119.2,,,
119.24,,,
119.28,,,
119.32,,,
119.36,,,
119.4,,,
119.44,,,
119.48,,,
119.52,,,
119.56,,,
119.6,,,
119.64,,,
119.68,,,
119.72,,,
119.76,,,
119.8,,,
119.84,,,
119.88,,,
119.92,,,
119.96,,,
120,,,
120.04,,,
120.08,,,
120.12,,,
120.16,,,
120.2,,,
120.24,,,
120.28,,,
120.32,,,
120.36,,,
120.4,,,
120.44,,,
120.48,,,
120.52,,,
120.56,,,
120.6,,,
120.64,,,
120.68,,,
120.72,,,
120.76,,,
120.8,,,
120.84,,,
120.88,,,
120.92,,,
120.96,,,
121,,,
121.04,,,
121.08,,,
121.12,,,
121.16,,,
121.2,,,
121.24,,,
121.28,,,
121.32,,,
121.36,,,
121.4,,,
121.44,,,
121.48,,,
121.52,,,
121.56,,,
121.6,,,
121.64,,,
121.68,,,
121.72,,,
121.76,,,
121.8,,,
121.84,,,
121.88,,,
121.92,,,
121.96,,,
122,,,
122.04,,,
122.08,,,
122.12,,,
122.16,,,
122.2,,,
122.24,,,
122.28,,,
122.32,,,
122.36,,,
122.4,,,
122.44,,,
122.48,,,
122.52,,,
122.56,,,
122.6,,,
122.64,,,
122.68,,,
122.72,,,
122.76,,,
122.8,,,
122.84,,,
122.88,,,
122.92,,,
122.96,,,
123,,,
123.04,,,
123.08,,,
123.12,,,
123.16,,,
123.2,,,
123.24,,,
123.28,,,
123.32,,,
123.36,,,
123.4,,,
123.44,,,
123.48,,,
123.52,,,
123.56,,,
123.6,,,
123.64,,,
123.68,,,
123.72,,,
123.76,,,
123.8,,,
123.84,,,
123.88,,,
123.92,,,
123.96,,,
124,,,
124.04,,,
124.08,,,
124.12,,,
124.16,,,
124.2,,,
124.24,,,
124.28,,,
124.32,,,
124.36,,,
124.4,,,
124.44,,,
124.48,,,
124.52,,,
124.56,,,
124.6,,,
124.64,,,
124.68,,,
124.72,,,
124.76,,,
124.8,,,
124.84,,,
124.88,,,
124.92,,,
124.96,,,
125,,,
125.04,,,
125.08,,,
125.12,,,
125.16,,,
125.2,,,
125.24,,,
125.28,,,
125.32,,,
125.36,,,
125.4,,,
125.44,,,
125.48,,,
125.52,,,
125.56,,,
125.6,,,
125.64,,,
125.68,,,
125.72,,,
125.76,,,
125.8,,,
125.84,,,
125.88,,,
125.92,,,
125.96,,,
126,,,
126.04,,,
126.08,,,
126.12,,,
126.16,,,
126.2,,,
126.24,,,
126.28,,,
126.32,,,
126.36,,,
126.4,,,
126.44,,,
126.48,,,
126.52,,,
126.56,,,
126.6,,,
126.64,,,
126.68,,,
126.72,,,
126.76,,,
126.8,,,
126.84,,,
126.88,,,
126.92,,,
126.96,,,
127,,,
127.04,,,
127.08,,,
127.12,,,
127.16,,,
127.2,,,
127.24,,,
127.28,,,
127.32,,,
127.36,Off,FarCorridor,locomotion
127.4,Off,FarCorridor,locomotion
127.44,Off,FarCorridor,locomotion
127.48,Off,FarCorridor,locomotion
127.52,Off,FarCorridor,locomotion
127.56,Off,FarCorridor,locomotion
127.6,Off,FarCorridor,locomotion
127.64,Off,FarCorridor,locomotion
127.68,Off,FarCorridor,locomotion
127.72,Off,FarCorridor,locomotion
127.76,Off,FarCorridor,locomotion
127.8,Off,CloseCorridor,locomotion
127.84,Off,CloseCorridor,locomotion
127.88,Off,CloseCorridor,locomotion
127.92,Off,CloseCorridor,locomotion
127.96,Off,CloseCorridor,locomotion
128,Off,CloseCorridor,locomotion
128.04,Off,CloseCorridor,locomotion
128.08,Off,CloseCorridor,locomotion
128.12,Off,CloseCorridor,locomotion
128.16,Off,CloseCorridor,locomotion
128.2,Off,CloseCorridor,locomotion
128.24,Off,CloseCorridor,locomotion
128.28,Off,CloseCorridor,locomotion
128.32,Off,CloseCorridor,locomotion
128.36,Off,CloseCorridor,locomotion
128.4,Off,CloseCorridor,locomotion
128.44,Off,CloseCorridor,locomotion
128.48,Off,CloseCorridor,locomotion
128.52,Off,CloseCorridor,locomotion
128.56,Off,CloseCorridor,locomotion
128.6,Off,CloseCorridor,locomotion
128.64,Off,CloseCorridor,locomotion
128.68,Off,CloseCorridor,locomotion
128.72,Off,CloseCorridor,locomotion
128.76,Off,CloseCorridor,locomotion
128.8,Off,CloseCorridor,locomotion
128.84,Off,CloseCorridor,locomotion
128.88,Off,CloseCorridor,locomotion
128.92,Off,CloseCorridor,locomotion
128.96,Off,CloseCorridor,locomotion
129,Off,CloseCorridor,locomotion
129.04,Off,CloseCorridor,locomotion
129.08,Off,CloseCorridor,locomotion
129.12,Off,CloseCorridor,locomotion
129.16,Off,CloseCorridor,locomotion
129.2,Off,CloseCorridor,ConspecificInvestigation
129.24,Off,CloseCorridor,ConspecificInvestigation
129.28,Off,CloseCorridor,ConspecificInvestigation
129.32,Off,CloseCorridor,ConspecificInvestigation
129.36,Off,CloseCorridor,ConspecificInvestigation
129.4,Off,CloseCorridor,ConspecificInvestigation
129.44,Off,CloseCorridor,ConspecificInvestigation
129.48,Off,CloseCorridor,ConspecificInvestigation
129.52,Off,CloseCorridor,ConspecificInvestigation
129.56,Off,CloseCorridor,ConspecificInvestigation
129.6,Off,CloseCorridor,ConspecificInvestigation
129.64,Off,CloseCorridor,ConspecificInvestigation
129.68,Off,CloseCorridor,ConspecificInvestigation
129.72,Off,CloseCorridor,ConspecificInvestigation
129.76,Off,CloseCorridor,ConspecificInvestigation
129.8,Off,CloseCorridor,ConspecificInvestigation
129.84,Off,CloseCorridor,ConspecificInvestigation
129.88,Off,CloseCorridor,ConspecificInvestigation
129.92,Off,CloseCorridor,ConspecificInvestigation
129.96,Off,CloseCorridor,ConspecificInvestigation
130,Off,CloseCorridor,ConspecificInvestigation
130.04,Off,CloseCorridor,ConspecificInvestigation
130.08,Off,CloseCorridor,ConspecificInvestigation
130.12,Off,CloseCorridor,ConspecificInvestigation
130.16,Off,CloseCorridor,ConspecificInvestigation
130.2,Off,CloseCorridor,ConspecificInvestigation
130.24,Off,CloseCorridor,ConspecificInvestigation
130.28,Off,CloseCorridor,ConspecificInvestigation
130.32,Off,CloseCorridor,ConspecificInvestigation
130.36,Off,CloseCorridor,ConspecificInvestigation
130.4,Off,CloseCorridor,ConspecificInvestigation
130.44,Off,CloseCorridor,ConspecificInvestigation
130.48,Off,CloseCorridor,ConspecificInvestigation
130.52,Off,CloseCorridor,ConspecificInvestigation
130.56,Off,CloseCorridor,ConspecificInvestigation
130.6,Off,CloseCorridor,ConspecificInvestigation
130.64,Off,CloseCorridor,ConspecificInvestigation
130.68,Off,CloseCorridor,ConspecificInvestigation
130.72,Off,CloseCorridor,ConspecificInvestigation
130.76,Off,CloseCorridor,ConspecificInvestigation
130.8,Off,CloseCorridor,ConspecificInvestigation
130.84,Off,CloseCorridor,ConspecificInvestigation
130.88,Off,CloseCorridor,ConspecificInvestigation
130.92,Off,CloseCorridor,ConspecificInvestigation
130.96,Off,CloseCorridor,ConspecificInvestigation
131,Off,CloseCorridor,ConspecificInvestigation
131.04,Off,CloseCorridor,ConspecificInvestigation
131.08,Off,CloseCorridor,ConspecificInvestigation
131.12,Off,CloseCorridor,ConspecificInvestigation
131.16,Off,CloseCorridor,Biting the grid
131.2,Off,CloseCorridor,Biting the grid
131.24,Off,CloseCorridor,Biting the grid
131.28,Off,CloseCorridor,Biting the grid
131.32,Off,CloseCorridor,Biting the grid
131.36,Off,CloseCorridor,Biting the grid
131.4,Off,CloseCorridor,Biting the grid
131.44,Off,CloseCorridor,Biting the grid
131.48,Off,CloseCorridor,Biting the grid
131.52,Off,CloseCorridor,Biting the grid
131.56,Off,CloseCorridor,Biting the grid
131.6,Off,CloseCorridor,Biting the grid
131.64,Off,CloseCorridor,Biting the grid
131.68,Off,CloseCorridor,Biting the grid
131.72,Off,CloseCorridor,Biting the grid
131.76,Off,CloseCorridor,Biting the grid
131.8,Off,CloseCorridor,Biting the grid
131.84,Off,CloseCorridor,Biting the grid
131.88,Off,CloseCorridor,Biting the grid
131.92,Off,CloseCorridor,Biting the grid
131.96,Off,CloseCorridor,Biting the grid
132,Off,CloseCorridor,Biting the grid
132.04,Off,CloseCorridor,Biting the grid
132.08,Off,CloseCorridor,Biting the grid
132.12,Off,CloseCorridor,Biting the grid
132.16,Off,CloseCorridor,Biting the grid
132.2,Off,CloseCorridor,Biting the grid
132.24,Off,CloseCorridor,Biting the grid
132.28,Off,CloseCorridor,Biting the grid
132.32,Off,CloseCorridor,Biting the grid
132.36,Off,CloseCorridor,Biting the grid
132.4,Off,CloseCorridor,Biting the grid
132.44,Off,CloseCorridor,Biting the grid
132.48,Off,CloseCorridor,Biting the grid
132.52,Off,CloseCorridor,Biting the grid
132.56,Off,CloseCorridor,Biting the grid
132.6,Off,CloseCorridor,Biting the grid
132.64,Off,CloseCorridor,Biting the grid
132.68,Off,CloseCorridor,Biting the grid
132.72,Off,CloseCorridor,Biting the grid
132.76,Off,CloseCorridor,Biting the grid
132.8,Off,CloseCorridor,Biting the grid
132.84,Off,CloseCorridor,Biting the grid
132.88,Off,CloseCorridor,Biting the grid
132.92,Off,CloseCorridor,Biting the grid
132.96,Off,CloseCorridor,Biting the grid
133,Off,CloseCorridor,Biting the grid
133.04,Off,CloseCorridor,Biting the grid
133.08,Off,CloseCorridor,Biting the grid
133.12,Off,CloseCorridor,Biting the grid
133.16,Off,CloseCorridor,Biting the grid
133.2,Off,CloseCorridor,Biting the grid
133.24,Off,CloseCorridor,Biting the grid
133.28,Off,CloseCorridor,Biting the grid
133.32,Off,CloseCorridor,Biting the grid
133.36,Off,CloseCorridor,Biting the grid
133.4,Off,CloseCorridor,Biting the grid
133.44,Off,CloseCorridor,Biting the grid
133.48,Off,CloseCorridor,Biting the grid
133.52,Off,CloseCorridor,Biting the grid
133.56,Off,CloseCorridor,Biting the grid
133.6,Off,CloseCorridor,Biting the grid
133.64,Off,CloseCorridor,Biting the grid
133.68,Off,CloseCorridor,Biting the grid
133.72,Off,CloseCorridor,Biting the grid
133.76,Off,CloseCorridor,Biting the grid
133.8,Off,CloseCorridor,Biting the grid
133.84,Off,CloseCorridor,Biting the grid
133.88,Off,CloseCorridor,Biting the grid
133.92,Off,CloseCorridor,Biting the grid
133.96,Off,CloseCorridor,Biting the grid
134,Off,CloseCorridor,Biting the grid
134.04,Off,CloseCorridor,Biting the grid
134.08,Off,CloseCorridor,Biting the grid
134.12,Off,CloseCorridor,Biting the grid
134.16,Off,CloseCorridor,Biting the grid
134.2,Off,CloseCorridor,Biting the grid
134.24,Off,CloseCorridor,Biting the grid
134.28,Off,CloseCorridor,Biting the grid
134.32,Off,CloseCorridor,Biting the grid
134.36,Off,CloseCorridor,Biting the grid
134.4,Off,CloseCorridor,Biting the grid
134.44,Off,CloseCorridor,Biting the grid
134.48,Off,CloseCorridor,Biting the grid
134.52,Off,CloseCorridor,Biting the grid
134.56,Off,CloseCorridor,Biting the grid
134.6,Off,CloseCorridor,Biting the grid
134.64,Off,CloseCorridor,Biting the grid
134.68,Off,CloseCorridor,Biting the grid
134.72,Off,CloseCorridor,Biting the grid
134.76,Off,CloseCorridor,Biting the grid
134.8,Off,CloseCorridor,Biting the grid
134.84,Off,CloseCorridor,Biting the grid
134.88,Off,CloseCorridor,Biting the grid
134.92,Off,CloseCorridor,Biting the grid
134.96,Off,CloseCorridor,Biting the grid
135,Off,CloseCorridor,Biting the grid
135.04,Off,CloseCorridor,ConspecificInvestigation
135.08,Off,CloseCorridor,ConspecificInvestigation
135.12,Off,CloseCorridor,ConspecificInvestigation
135.16,Off,CloseCorridor,ConspecificInvestigation
135.2,Off,CloseCorridor,ConspecificInvestigation
135.24,Off,CloseCorridor,ConspecificInvestigation
135.28,Off,CloseCorridor,ConspecificInvestigation
135.32,Off,CloseCorridor,locomotion
135.36,Off,CloseCorridor,locomotion
135.4,Off,CloseCorridor,locomotion
135.44,Off,CloseCorridor,locomotion
135.48,Off,CloseCorridor,locomotion
135.52,Off,CloseCorridor,locomotion
135.56,Off,CloseCorridor,locomotion
135.6,Off,CloseCorridor,locomotion
135.64,Off,CloseCorridor,locomotion
135.68,Off,CloseCorridor,locomotion
135.72,Off,CloseCorridor,locomotion
135.76,Off,CloseCorridor,locomotion
135.8,Off,CloseCorridor,locomotion
135.84,Off,CloseCorridor,locomotion
135.88,Off,CloseCorridor,locomotion
135.92,Off,CloseCorridor,locomotion
135.96,Off,CloseCorridor,locomotion
136,Off,CloseCorridor,locomotion
136.04,Off,CloseCorridor,locomotion
136.08,Off,CloseCorridor,locomotion
136.12,Off,CloseCorridor,locomotion
136.16,Off,CloseCorridor,locomotion
136.2,Off,CloseCorridor,locomotion
136.24,Off,CloseCorridor,locomotion
136.28,Off,CloseCorridor,locomotion
136.32,Off,CloseCorridor,locomotion
136.36,Off,CloseCorridor,locomotion
136.4,Off,CloseCorridor,locomotion
136.44,Off,CloseCorridor,locomotion
136.48,Off,CloseCorridor,locomotion
136.52,Off,CloseCorridor,locomotion
136.56,Off,CloseCorridor,locomotion
136.6,Off,CloseCorridor,locomotion
136.64,Off,CloseCorridor,locomotion
136.68,Off,CloseCorridor,locomotion
136.72,Off,CloseCorridor,locomotion
136.76,Off,CloseCorridor,locomotion
136.8,Off,CloseCorridor,locomotion
136.84,Off,CloseCorridor,locomotion
136.88,Off,CloseCorridor,locomotion
136.92,Off,CloseCorridor,locomotion
136.96,Off,CloseCorridor,locomotion
137,Off,CloseCorridor,locomotion
137.04,Off,CloseCorridor,locomotion
137.08,Off,CloseCorridor,locomotion
137.12,Off,CloseCorridor,locomotion
137.16,Off,CloseCorridor,locomotion
137.2,Off,CloseCorridor,locomotion
137.24,Off,CloseCorridor,locomotion
137.28,Off,CloseCorridor,locomotion
137.32,Off,CloseCorridor,ConspecificInvestigation
137.36,Off,CloseCorridor,ConspecificInvestigation
137.4,Off,CloseCorridor,ConspecificInvestigation
137.44,Off,CloseCorridor,ConspecificInvestigation
137.48,Off,CloseCorridor,ConspecificInvestigation
137.52,Off,CloseCorridor,ConspecificInvestigation
137.56,Off,CloseCorridor,ConspecificInvestigation
137.6,Off,CloseCorridor,ConspecificInvestigation
137.64,Off,CloseCorridor,ConspecificInvestigation
137.68,Off,CloseCorridor,ConspecificInvestigation
137.72,Off,CloseCorridor,ConspecificInvestigation
137.76,Off,CloseCorridor,ConspecificInvestigation
137.8,Off,CloseCorridor,ConspecificInvestigation
137.84,Off,CloseCorridor,ConspecificInvestigation
137.88,Off,CloseCorridor,ConspecificInvestigation
137.92,Off,CloseCorridor,ConspecificInvestigation
137.96,Off,CloseCorridor,ConspecificInvestigation
